model,source_file,experiment_id,cumulative_depth_cm,continuous_damage,continuous_stress,fitting_method,depth_step_cm
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,8.416670000000005,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,8.516670000000005,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,8.616670000000004,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,8.716670000000004,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,8.816670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,8.916670000000005,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.016670000000005,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.116670000000004,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.216670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.316670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.416670000000005,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.516670000000005,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.616670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.716670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.816670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,9.916670000000005,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.016670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.116670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.216670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.316670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.416670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.516670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.616670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.716670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.816670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,10.916670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.016670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.116670000000006,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.216670000000008,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.316670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.416670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.516670000000007,79.99999999999997,0.0,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.616670000000008,79.99999999999997,0.9743425348005963,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.716670000000008,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.816670000000007,79.99999999999994,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,11.916670000000009,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.016670000000008,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.116670000000008,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.216670000000008,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.316670000000007,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.416670000000009,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.516670000000008,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.616670000000008,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.71667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.816670000000009,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,12.916670000000009,79.99999999999997,9.999999999999993,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.016670000000008,79.99999999999997,9.999999999999993,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.116670000000008,79.99999999999997,9.999999999999993,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.21667000000001,79.99999999999997,9.999999999999993,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.316670000000009,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.416670000000009,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.51667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.61667000000001,79.99999999999997,9.99999999999999,hampel+savgol+pchip_dense,0.1
advancedV1_multiscale_extratrees,VTEST_S00.csv,VTEST_S00,13.71667000000001,79.99999999999997,9.999999999999993,hampel+savgol+pchip_dense,0.1
